,Unemployment Rate,Average Wage,Low Skill Wage,Medium Skill Wage,High Skill Wage,GDP,Price Level,AI Adoption Rate,Gini Coefficient,Labor Share,Capital Share,Average Productivity,Total Employment,Average Firm Profit,Low Skill Employment Rate,Medium Skill Employment Rate,High Skill Employment Rate,Total Consumption,Wealth Gini,Top 10% Income Share,Median Worker Savings
0,0.9533333333333334,350.96844308365354,328.9604448995354,352.5844199306627,388.5205320638529,0.0,100.0,0.0,0.0,0.0,0.0,0.5665873038043144,7,-449.32698270838364,0.047619047619047616,0.05,0.03571428571428571,0.0,0.1773299879350374,0.0,10138.318007699127
1,0.9,369.0094563466834,336.1737716071664,368.823411277627,402.40327629336963,2593.125003535688,88.42192388830101,0.0,0.954740828462797,0.19110924773575613,0.8088907522642439,0.5620506432931259,15,-10.917204529406836,0.07142857142857142,0.1125,0.10714285714285714,1842.5843261891807,0.17772796534957136,1.0,10118.318007699127
2,0.88,379.2575938402513,336.1737716071664,378.82691026128236,412.7548403572292,5554.236245996857,78.5158658087506,0.0,0.9039967111866465,0.22399164116743103,0.776008358832569,0.5579942584141074,18,361.3246796863855,0.07142857142857142,0.1375,0.14285714285714285,4151.356383900187,0.17775569234726496,1.0,10098.318007699127
3,0.86,389.77699114343403,359.77706718810003,391.9376295254461,412.7548403572292,6585.553283555993,69.9810079865408,0.0,0.8859946087872668,0.254373313314528,0.7456266866854719,0.5540928354021968,21,414.5991684105054,0.09523809523809523,0.1625,0.14285714285714285,5119.977516843391,0.17774927344645897,0.8528138946237742,10142.12128127084
4,0.8466666666666667,398.8378946641224,382.4886697679108,400.70063335759625,412.7548403572292,7508.65438371937,62.68400274060042,0.0,0.8683227215858023,0.29767902839963883,0.7023209716003611,0.5503866064460049,23,405.5617986813478,0.11904761904761904,0.175,0.14285714285714285,6138.987610509085,0.17767277771486567,0.749354895787484,10185.924554842553
5,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,8120.466540318513,56.47402598881034,0.0,0.8573035972466148,0.34556921467353435,0.6544307853264657,0.546813728161129,25,345.98004975360095,0.11904761904761904,0.175,0.21428571428571427,6879.953682956111,0.1776941396990328,0.6966181996972758,10169.744914750725
6,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,8998.277073281439,51.16989921256602,0.0,0.8479368435620567,0.38839068510694985,0.6116093148930501,0.543322829582345,25,318.1273161052442,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.17783074940465737,0.6565850484133279,10179.6290660318
7,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,8915.060055685897,46.640470358456334,0.0,0.8479368435620567,0.43235666308590026,0.5676433369140997,0.5398251733226819,25,226.42583717458223,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.17800725067224654,0.6565850484133279,10216.960585367233
8,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,8881.234353632617,42.789609161169274,0.0,0.8479368435620567,0.4791316762036949,0.5208683237963051,0.5363208269589492,25,148.83544131735005,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.17821525032183017,0.6565850484133279,10254.292104702663
9,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,8885.71815541702,39.527280411027476,0.0,0.8479368435620567,0.5274076589066561,0.4725923410933439,0.5328098573921869,25,84.85833084930539,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.17845733960955767,0.6565850484133279,10247.646537898147
10,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,8934.514061387446,36.78644682444331,0.0,0.8479368435620567,0.5778867498514921,0.42211325014850787,0.5292923308544255,25,30.669421817795286,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.1787342257598501,0.6565850484133279,10251.860440236069
11,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9026.007149478339,34.49596716847703,0.0,0.8479368435620567,0.6269424818260118,0.37305751817398825,0.525768312915375,25,-11.72338161420148,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.17904116852165775,0.6565850484133279,10274.548137633392
12,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9148.333739026091,32.59737747497563,0.0,0.8479368435620567,0.6746651555388499,0.32533484446115013,0.5222378684890485,25,-45.45351606184601,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.1793845456716363,0.6565850484133279,10254.548137633392
13,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9284.08057015896,31.04369648962652,0.0,0.8479368435620567,0.7220241833125746,0.27797581668742544,0.5187010618403185,25,-73.37294736892314,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.17975813068344593,0.6565850484133279,10234.548137633392
14,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9422.228696223992,29.784727920303148,0.0,0.8479368435620567,0.7665310702659418,0.2334689297340582,0.5151579565914092,25,-94.95947224549056,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18016513268235257,0.6565850484133279,10214.548137633392
15,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9550.548557856482,28.775638765670553,0.0,0.8479368435620567,0.8079387025162889,0.19206129748371115,0.5116086157283218,25,-111.52736323691799,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18060006574724996,0.6565850484133279,10194.548137633392
16,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9664.624538122816,27.97565026891407,0.0,0.8479368435620567,0.8454821356420603,0.15451786435793968,0.5080531016071994,25,-123.73229951411679,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.1810724504904535,0.6565850484133279,10193.89213349102
17,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9769.40940548716,27.355183448597714,0.0,0.8479368435620567,0.8799543519427728,0.12004564805722717,0.5044914759606215,25,-132.89882144302737,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.181584046278771,0.6565850484133279,10173.89213349102
18,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9857.338603244621,26.876292281241568,0.0,0.8479368435620567,0.9083036967343284,0.09169630326567157,0.5009237999038417,25,-138.07800165743524,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18212841006608071,0.6565850484133279,10164.781921181466
19,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9934.078112071993,26.52153275472525,0.0,0.8479368435620567,0.93466258707441,0.06533741292559003,0.49737943028583126,25,-141.9052023673646,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18270395292790065,0.6565850484133279,10144.781921181466
20,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9997.977047917708,26.27263634537288,0.0,0.8479368435620567,0.9582783605027396,0.04172163949726038,0.4938331676492485,25,-144.24929538932827,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18330977793071646,0.6565850484133279,10124.781921181466
21,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,10048.51327188633,26.110079784525176,0.0,0.8479368435620567,0.978286738328596,0.02171326167140397,0.49031176238863955,25,-144.94681555184397,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18394089373259614,0.6565850484133279,10125.37827166967
22,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,10089.500641766745,26.023357279300384,0.0,0.8479368435620567,0.9965941473985883,0.0034058526014116852,0.4868067302073333,25,-144.99109826559894,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18460417217546699,0.6565850484133279,10109.908020302657
23,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,10120.527724242324,25.999904229133474,0.0,0.8479368435620567,1.0,0.0,0.48332850221914486,25,-144.12999926573005,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18529669903692914,0.6565850484133279,10089.908020302657
24,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,10080.914281386033,26.02288149954103,0.0,0.8479368435620567,1.0,0.0,0.4798591066546979,25,-141.93103860432004,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18601781823950958,0.6565850484133279,10069.908020302657
25,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,10002.62034420144,26.08132106572658,0.0,0.8479368435620567,1.0,0.0,0.4763872421517208,25,-138.99705769565946,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18676670532308082,0.6565850484133279,10049.908020302657
26,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9922.40847032153,26.175692854092386,0.0,0.8479368435620567,1.0,0.0,0.47295371578267925,25,-136.46409429545704,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.187533392757107,0.6565850484133279,10029.908020302657
27,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9849.452286304913,26.30224899623339,0.0,0.8479368435620567,1.0,0.0,0.4695342373692256,25,-133.8849978546276,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.18832615635677574,0.6565850484133279,10009.908020302657
28,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9786.007226784961,26.45608213218953,0.0,0.8479368435620567,1.0,0.0,0.46613950326396614,25,-131.13929053459913,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.1891486655917909,0.6565850484133279,9989.908020302657
29,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9737.661309541309,26.629434609881447,0.0,0.8479368435620567,1.0,0.0,0.46274246913760675,25,-127.95194830993957,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.1900031164820486,0.6565850484133279,9969.908020302657
30,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9687.381925192109,26.823225589682735,0.0,0.8479368435620567,1.0,0.0,0.4593400720191781,25,-125.11544134488656,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.19087844915879137,0.6565850484133279,9949.908020302657
31,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9651.40359839188,27.02991221231348,0.0,0.8479368435620567,1.0,0.0,0.4559357232333366,25,-121.8510433302166,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.19177848920341134,0.6565850484133279,9929.908020302657
32,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9613.370547701848,27.250541252329533,0.0,0.8479368435620567,1.0,0.0,0.4525814267632384,25,-118.92052317316062,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.19269491317327847,0.6565850484133279,9909.908020302657
33,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9581.665103805584,27.481709898612355,0.0,0.8479368435620567,1.0,0.0,0.449263260308291,25,-115.91692027050682,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.19363091097974583,0.6565850484133279,9889.908020302657
34,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9543.35296264305,27.726943967447603,0.0,0.8479368435620567,1.0,0.0,0.44595748484952785,25,-113.43850140418003,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.19458183551738917,0.6565850484133279,9869.908020302657
35,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9517.930639780081,27.97917779918752,0.0,0.8479368435620567,1.0,0.0,0.4426794015837434,25,-110.55623351179344,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.195556476610796,0.6565850484133279,9868.787615399058
36,0.8333333333333334,412.6838074672901,382.4886697679108,400.70063335759625,465.80716180605896,9494.801117770954,28.23711733676973,0.0,0.8479368435620567,1.0,0.0,0.4394126008240077,25,-107.76128914616429,0.11904761904761904,0.175,0.21428571428571427,7737.82139001169,0.19656204985820658,0.6565850484133279,9851.685384425891
