,Unemployment Rate,Average Wage,Low Skill Wage,Medium Skill Wage,High Skill Wage,GDP,Price Level,AI Adoption Rate,Gini Coefficient,Labor Share,Average Productivity,Total Employment,Average Firm Profit,Low Skill Employment Rate,Medium Skill Employment Rate,High Skill Employment Rate
0,0.9,866.4619959784566,840.0301968594724,910.5149945100969,0.0,0.0,100.0,0.0,0.0,0.0,0.5680197120834325,8,-513.9142173928251,0.2,0.08571428571428572,0.0
1,0.85,915.1421297623656,855.5446942721716,927.7960657754222,1068.6265642068352,5440.3241619555365,91.90221089478693,0.0,0.9024369655575326,0.538812488360818,0.5641217853849352,12,-92.68058020090348,0.24,0.11428571428571428,0.1
2,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,8849.431233918065,84.71487052443509,0.0,0.8574329586251805,0.5474981375641913,0.5606395540171469,15,141.15870508954157,0.32,0.14285714285714285,0.1
3,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11332.827013825943,78.94743221206298,0.0,0.8225523679624978,0.6311632480913152,0.5575650837306904,15,106.5887133090225,0.32,0.14285714285714285,0.1
4,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11439.85775639396,74.09810614236768,0.0,0.8225523679624978,0.6808879686395434,0.5544807331470987,15,20.055226379735345,0.32,0.14285714285714285,0.1
5,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11562.351891590717,70.07585362415418,0.0,0.8225523679624978,0.7335333889588834,0.5513866010693423,15,-57.878234686503625,0.32,0.14285714285714285,0.1
6,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11682.01336501681,66.70896004446055,0.0,0.8225523679624978,0.778422462196555,0.548282785312364,15,-111.71557644258137,0.32,0.14285714285714285,0.1
7,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11820.190908465578,63.955346026704056,0.0,0.8225523679624978,0.8262287755059883,0.5451693827129555,15,-162.5020227874643,0.32,0.14285714285714285,0.1
8,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11952.561112634266,61.69095347310149,0.0,0.8225523679624978,0.8664847808884821,0.5420464891395406,15,-197.2522832204794,0.32,0.14285714285714285,0.1
9,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12076.224163811952,59.85641847278728,0.0,0.8225523679624978,0.9053220031342313,0.5389141995018603,15,-226.58888498019445,0.32,0.14285714285714285,0.1
10,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12200.43610199858,58.40611456291429,0.0,0.8225523679624978,0.942464645208636,0.5357726077605566,15,-251.16678542965528,0.32,0.14285714285714285,0.1
11,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12302.691071065967,57.24690503098394,0.0,0.8225523679624978,0.9715411728814286,0.5326218069366659,15,-265.515682868351,0.32,0.14285714285714285,0.1
12,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12394.330221705552,56.35028534613572,0.0,0.8225523679624978,0.9996170487556688,0.5294618891210143,15,-277.9642203588048,0.32,0.14285714285714285,0.1
13,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12473.471990212167,55.685098232955816,0.0,0.8225523679624978,1.0258035361131435,0.526292945483519,15,-287.98211634784735,0.32,0.14285714285714285,0.1
14,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12532.159462540203,55.186390438126594,0.0,0.8225523679624978,1.045049657986073,0.5231150662823987,15,-291.5865610745589,0.32,0.14285714285714285,0.1
15,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12589.24354791595,54.85767849925316,0.0,0.8225523679624978,1.0656499471618237,0.5199283408732899,15,-296.35993275008127,0.32,0.14285714285714285,0.1
16,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12630.169876359982,54.65099463100615,0.0,0.8225523679624978,1.0807114037276793,0.5167328577182716,15,-296.6820111767443,0.32,0.14285714285714285,0.1
17,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12663.67444051527,54.548321330695686,0.0,0.8225523679624978,1.0938451800919207,0.513528704394804,15,-295.7563511208609,0.32,0.14285714285714285,0.1
18,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12685.556925268382,54.5534258930104,0.0,0.8225523679624978,1.107993326743424,0.510315967604571,15,-295.92532782356267,0.32,0.14285714285714285,0.1
19,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12605.284430219383,54.61976890874984,0.0,0.8225523679624978,1.116300769387612,0.5070947331822401,15,-291.9882399247826,0.32,0.14285714285714285,0.1
20,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12516.783747715443,54.75267978704147,0.0,0.8225523679624978,1.1255604306768776,0.5038650861041327,15,-289.1745123083177,0.32,0.14285714285714285,0.1
21,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12461.196189191805,54.92504493426576,0.0,0.8225523679624978,1.1313874363967154,0.5006271104968063,15,-284.2290413989198,0.32,0.14285714285714285,0.1
22,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12375.09095995411,55.160815529791115,0.0,0.8225523679624978,1.140559384267861,0.4973808896455532,15,-282.11752891586843,0.32,0.14285714285714285,0.1
23,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12305.621339922774,55.4457491051241,0.0,0.8225523679624978,1.1479952054857983,0.4941265060028127,15,-279.10589512070635,0.32,0.14285714285714285,0.1
24,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12273.189190030433,55.74853794860394,0.0,0.8225523679624978,1.1513671710161264,0.4908640411964993,15,-273.5802341132193,0.32,0.14285714285714285,0.1
25,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12225.400486695362,56.081865145645324,0.0,0.8225523679624978,1.156463462468747,0.4875935760382493,15,-269.6462224942232,0.32,0.14285714285714285,0.1
26,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12168.2971469063,56.45339845433008,0.0,0.8225523679624978,1.1626363051384905,0.48431519053158195,15,-266.80365177911557,0.32,0.14285714285714285,0.1
27,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12139.126186704842,56.83870595750265,0.0,0.8225523679624978,1.165662188112745,0.4810289638799808,15,-262.10868972138167,0.32,0.14285714285714285,0.1
28,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12094.13411394903,57.251525451737095,0.0,0.8225523679624978,1.1705073500822365,0.4777580290440757,15,-258.98830723030875,0.32,0.14285714285714285,0.1
29,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12050.92112314737,57.690124641272426,0.0,0.8225523679624978,1.1751686979329465,0.47462597271321155,15,-256.03818335555206,0.32,0.14285714285714285,0.1
30,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12021.100920586501,58.142347364110776,0.0,0.8225523679624978,1.178291881500048,0.47157170501409007,15,-252.3325491393894,0.32,0.14285714285714285,0.1
31,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,12009.268297589868,58.59184065949651,0.0,0.8225523679624978,1.1793265533160464,0.4685738409991336,15,-247.5022091853285,0.32,0.14285714285714285,0.1
32,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11972.941641764259,59.06114269550711,0.0,0.8225523679624978,1.1832319346268794,0.4657391025371741,15,-244.8728807088593,0.32,0.14285714285714285,0.1
33,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11950.165020479746,59.53761968006271,0.0,0.8225523679624978,1.1855551573302376,0.4629074484852008,15,-241.43560238047564,0.32,0.14285714285714285,0.1
34,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11900.619847270804,60.04642395633144,0.0,0.8225523679624978,1.1910558946028538,0.4600684859737473,15,-240.34595870113563,0.32,0.14285714285714285,0.1
35,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11878.431715482991,60.56143219593616,0.0,0.8225523679624978,1.1933172752486454,0.45731858262063535,15,-237.3341204827738,0.32,0.14285714285714285,0.1
36,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11864.8940140455,61.0743908120075,0.0,0.8225523679624978,1.1945523526535085,0.4545902217131599,15,-233.86847388437116,0.32,0.14285714285714285,0.1
37,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11835.485271147689,61.6008261849935,0.0,0.8225523679624978,1.1976981210686504,0.45185476941475927,15,-231.8650049484837,0.32,0.14285714285714285,0.1
38,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11798.436860505337,62.14826393324513,0.0,0.8225523679624978,1.201777409802343,0.44911229663934227,15,-230.65999843217136,0.32,0.14285714285714285,0.1
39,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11778.576059799516,62.69957332140915,0.0,0.8225523679624978,1.2037847511808197,0.4463628735916797,15,-228.2926838380654,0.32,0.14285714285714285,0.1
40,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11752.864665529321,63.26072770692904,0.0,0.8225523679624978,1.206512726130696,0.4436065697744939,15,-226.5685236777466,0.32,0.14285714285714285,0.1
41,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11732.086069302397,63.82675527777033,0.0,0.8225523679624978,1.208646747251507,0.4409044866938861,15,-224.62986004915564,0.32,0.14285714285714285,0.1
42,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11700.540111423703,64.4088239359066,0.0,0.8225523679624978,1.2121119611699627,0.4382014567768506,15,-223.70171355196655,0.32,0.14285714285714285,0.1
43,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11668.62864603849,65.00734617741217,0.0,0.8225523679624978,1.2156352740027225,0.4355875326492223,15,-222.95498572167403,0.32,0.14285714285714285,0.1
44,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11651.732285195534,65.60650265605697,0.0,0.8225523679624978,1.2173066566544755,0.43299188698446056,15,-221.1754895698408,0.32,0.14285714285714285,0.1
45,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11613.16137726099,66.22956663491169,0.0,0.8225523679624978,1.2216888482346135,0.4304008710296511,15,-221.24050012882398,0.32,0.14285714285714285,0.1
46,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11589.286256787062,66.86065008593799,0.0,0.8225523679624978,1.2242441456616975,0.427854703713618,15,-220.28020125299867,0.32,0.14285714285714285,0.1
47,0.8125,936.9464830249336,889.9883822751096,959.4074117518921,1068.6265642068352,11564.536072667914,67.50080261163764,0.0,0.8225523679624978,1.2269197886873273,0.4253405814582484,15,-219.51619978163635,0.32,0.14285714285714285,0.1
