,Unemployment Rate,Average Wage,Low Skill Wage,Medium Skill Wage,High Skill Wage,GDP,Price Level,AI Adoption Rate,Gini Coefficient,Labor Share,Average Productivity,Total Employment,Average Firm Profit,Low Skill Employment Rate,Medium Skill Employment Rate,High Skill Employment Rate
0,0.86,367.1226884782135,345.7842528403105,383.1265152066409,0.0,0.0,100.0,0.0,0.0,0.0,0.5299844529479824,14,-543.9927117721468,0.16666666666666666,0.16,0.0
1,0.85,370.2224261829377,345.7842528403105,386.51454174468927,0.0,5555.9568566030775,88.57351657734453,0.0,0.8644925289864924,0.1952040507724129,0.5264062681712975,15,542.7197565234864,0.16666666666666666,0.18,0.0
2,0.83,382.5257030421524,345.7842528403105,393.43885843964034,493.842850278325,5709.235106337028,78.69241825835041,0.0,0.8553300894382732,0.22147157452534805,0.5229134786415741,17,484.60223705238616,0.16666666666666666,0.2,0.07142857142857142
3,0.83,382.5257030421524,345.7842528403105,393.43885843964034,493.842850278325,6494.600470269304,70.13374849340923,0.0,0.8394348119190647,0.24533959277865255,0.5195562903719879,17,532.8077002960634,0.16666666666666666,0.2,0.07142857142857142
4,0.81,400.22712664067393,345.7842528403105,406.2493625333562,530.4334506320122,6264.296064669985,62.765971819673645,0.0,0.8394348119190647,0.27838236590888227,0.5161911739850981,19,398.4336343057158,0.16666666666666666,0.22,0.14285714285714285
5,0.81,400.22712664067393,345.7842528403105,406.2493625333562,530.4334506320122,7115.281401390542,56.45744654563679,0.0,0.8256301094064138,0.31717777801354324,0.5129709998653599,19,396.0090622011754,0.16666666666666666,0.22,0.14285714285714285
6,0.81,400.22712664067393,345.7842528403105,406.2493625333562,530.4334506320122,6980.9004395117045,51.05071324611545,0.0,0.8256301094064138,0.35612745577792154,0.5097425274868193,19,285.73534611239756,0.16666666666666666,0.22,0.14285714285714285
7,0.8,412.02321144982886,387.2649056950908,406.2493625333562,530.4334506320122,6895.746384287099,46.43184170280386,0.0,0.8256301094064138,0.39800887456298656,0.5065058398320642,20,193.26115892606862,0.19444444444444445,0.22,0.14285714285714285
8,0.8,412.02321144982886,387.2649056950908,406.2493625333562,530.4334506320122,7432.417679153877,42.639046302161084,0.0,0.8198631290040903,0.4636993970503281,0.5033792820072056,20,113.65873088243215,0.19444444444444445,0.22,0.14285714285714285
9,0.8,412.02321144982886,387.2649056950908,406.2493625333562,530.4334506320122,7475.99588238255,39.443638260842974,0.0,0.8198631290040903,0.5102279747375198,0.5002439897605953,20,50.676552337178336,0.19444444444444445,0.22,0.14285714285714285
10,0.8,412.02321144982886,387.2649056950908,406.2493625333562,530.4334506320122,7543.033661155194,36.76029329478571,0.0,0.8198631290040903,0.5563807312690389,0.49710005043645156,20,0.869431193718475,0.19444444444444445,0.22,0.14285714285714285
11,0.8,412.02321144982886,387.2649056950908,406.2493625333562,530.4334506320122,7632.514641660565,34.52835694885026,0.0,0.8198631290040903,0.6036199314045823,0.4939475505055489,20,-40.7391743019266,0.19444444444444445,0.22,0.14285714285714285
