,Unemployment Rate,Average Wage,Low Skill Wage,Medium Skill Wage,High Skill Wage,GDP,Price Level,AI Adoption Rate,Gini Coefficient,Labor Share,Average Productivity,Total Employment,Average Firm Profit,Low Skill Employment Rate,Medium Skill Employment Rate,High Skill Employment Rate
0,0.9,368.5328514958723,344.63689559874985,378.773975451782,0.0,0.0,100.0,0.0,0.0,0.0,0.5422603986711647,10,-478.50892977710043,0.08571428571428572,0.14893617021276595,0.0
1,0.81,391.8416599102192,354.5948834881577,389.8488463485232,449.47528271975233,3955.93814846441,88.61813289414816,0.0,0.9024380254500723,0.19913269241895035,0.5382580793382524,19,286.4950130334831,0.11428571428571428,0.2553191489361702,0.16666666666666666
2,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7767.910011232196,78.77734831827223,0.0,0.8185602032146753,0.2212521935361505,0.5350153055843719,20,878.0034027523016,0.11428571428571428,0.2553191489361702,0.2222222222222222
3,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8032.018776739566,70.30540599327131,0.0,0.8102533566047241,0.24937771447502918,0.5318228485323102,20,782.1109582044757,0.11428571428571428,0.2553191489361702,0.2222222222222222
4,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7767.862675368676,63.01306302691884,0.0,0.8102533566047241,0.28225557332559315,0.5286223160507686,20,616.9294820560331,0.11428571428571428,0.2553191489361702,0.2222222222222222
5,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7578.333813338039,56.74572094232869,0.0,0.8102533566047241,0.31746792197688034,0.5254137888940426,20,480.25289819587914,0.11428571428571428,0.2553191489361702,0.2222222222222222
6,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7439.340783760164,51.37628546097348,0.0,0.8102533566047241,0.35626322470028365,0.5221973470088842,20,362.52035168594415,0.11428571428571428,0.2553191489361702,0.2222222222222222
7,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7367.686477976445,46.79005665968574,0.0,0.8102533566047241,0.39684946606988347,0.518973069542577,20,266.1372314371696,0.11428571428571428,0.2553191489361702,0.2222222222222222
8,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7334.001193098378,42.89186309969077,0.0,0.8102533566047241,0.4406254805610134,0.515741034850933,20,183.50497420688745,0.11428571428571428,0.2553191489361702,0.2222222222222222
9,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7335.313249853327,39.59257150531549,0.0,0.8102533566047241,0.48613422906205234,0.5125013205062054,20,115.11745375632327,0.11428571428571428,0.2553191489361702,0.2222222222222222
10,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7366.5838702053825,36.81043380303404,0.0,0.8102533566047241,0.5319388137791428,0.5092540033049253,20,59.98706339411292,0.11428571428571428,0.2553191489361702,0.2222222222222222
11,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7418.846384381573,34.47962805034321,0.0,0.8102533566047241,0.5785258293800919,0.5059991592756576,20,14.343383508291804,0.11428571428571428,0.2553191489361702,0.2222222222222222
12,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7502.839698286059,32.543843616994465,0.0,0.8102533566047241,0.6241548829296719,0.5027368636866829,20,-22.072419950414883,0.11428571428571428,0.2553191489361702,0.2222222222222222
13,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7603.153509541023,30.952846954739332,0.0,0.8102533566047241,0.6686301800703153,0.4994692979819116,20,-51.307558410155536,0.11428571428571428,0.2553191489361702,0.2222222222222222
14,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7709.790003595199,29.659268485014245,0.0,0.8102533566047241,0.710921123196882,0.4962423220751574,20,-74.20388594224774,0.11428571428571428,0.2553191489361702,0.2222222222222222
15,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7815.115431271564,28.620861826602344,0.0,0.8102533566047241,0.7505623777467623,0.4930081159274704,20,-91.89320683900931,0.11428571428571428,0.2553191489361702,0.2222222222222222
16,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,7914.500236446164,27.796218523309125,0.0,0.8102533566047241,0.7861060414874963,0.4897667518412608,20,-104.59649521760844,0.11428571428571428,0.2553191489361702,0.2222222222222222
17,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8005.8662301368495,27.155984927079153,0.0,0.8102533566047241,0.8190423344750339,0.48651830139591323,20,-114.25464254793496,0.11428571428571428,0.2553191489361702,0.2222222222222222
18,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8085.73744196281,26.670593163596365,0.0,0.8102533566047241,0.8483585955371599,0.4832628354550188,20,-120.88958993740496,0.11428571428571428,0.2553191489361702,0.2222222222222222
19,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8150.133798386897,26.307423554819838,0.0,0.8102533566047241,0.8725412925901355,0.4800004241735335,20,-124.254002388234,0.11428571428571428,0.2553191489361702,0.2222222222222222
20,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8204.556200825498,26.050942706714988,0.0,0.8102533566047241,0.8948273160666838,0.4767311370048634,20,-126.46208786726386,0.11428571428571428,0.2553191489361702,0.2222222222222222
21,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8249.46989415047,25.88740650811874,0.0,0.8102533566047241,0.9151832072663267,0.47345504270787975,20,-127.66388763355064,0.11428571428571428,0.2553191489361702,0.2222222222222222
22,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8281.614918600564,25.792631524000363,0.0,0.8102533566047241,0.9306714884994511,0.4701722093538656,20,-126.65301076478677,0.11428571428571428,0.2553191489361702,0.2222222222222222
23,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8306.512152302827,25.756559963182912,0.0,0.8102533566047241,0.9443674592934728,0.46688270433339185,20,-125.0218511140994,0.11428571428571428,0.2553191489361702,0.2222222222222222
24,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8281.57586437439,25.777926507845297,0.0,0.8102533566047241,0.95825872502694,0.46359972986148423,20,-123.68885585307207,0.11428571428571428,0.2553191489361702,0.2222222222222222
25,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8206.01695068827,25.840764164278955,0.0,0.8102533566047241,0.9686359993786617,0.46034708099091776,20,-121.0733880310886,0.11428571428571428,0.2553191489361702,0.2222222222222222
26,0.8,396.46572537803445,354.5948834881577,389.8488463485232,458.1872043564451,8140.3235402597875,25.939013200913696,0.0,0.8102533566047241,0.9777820837385975,0.45708795860905704,20,-118.20643339665068,0.11428571428571428,0.2553191489361702,0.2222222222222222
