,Unemployment Rate,Average Wage,Low Skill Wage,Medium Skill Wage,High Skill Wage,GDP,Price Level,AI Adoption Rate,Gini Coefficient,Labor Share,Average Productivity,Total Employment,Average Firm Profit,Low Skill Employment Rate,Medium Skill Employment Rate,High Skill Employment Rate
0,0.93,380.37049506328054,335.4788380266325,381.9978582984238,417.12533592421227,0.0,100.0,0.0,0.0,0.0,0.5613522753185805,7,-533.4879062358201,0.03125,0.10638297872340426,0.047619047619047616
1,0.89,379.0807687072109,360.0904511395053,385.4002192161811,417.12533592421227,3055.5929657052534,88.44818757495511,0.0,0.9320907964731975,0.17717315619798515,0.5569930296792553,11,111.46677050023376,0.125,0.1276595744680851,0.047619047619047616
2,0.84,391.72617307139427,386.19819812091544,394.41540689296744,417.12533592421227,4176.969424704148,78.68306695962181,0.0,0.8931647685038044,0.23442545182840432,0.5531062083316258,16,199.1029044047329,0.25,0.14893617021276595,0.047619047619047616
3,0.83,396.62642243635474,386.19819812091544,404.49228256581193,417.12533592421227,5816.743102318412,70.41783905186291,0.0,0.8460946249499843,0.28901150117088803,0.549778693802903,17,312.9377852695762,0.25,0.1702127659574468,0.047619047619047616
4,0.81,408.2881503367118,398.54490060699,417.04949055671136,417.12533592421227,6105.380116066044,63.33924077878574,0.0,0.8376420206084727,0.32765883350670305,0.5465418473506959,19,256.385159913512,0.28125,0.19148936170212766,0.047619047619047616
5,0.81,408.2881503367118,398.54490060699,417.04949055671136,417.12533592421227,6895.758117800401,57.369762014219724,0.0,0.8215239473041165,0.3787322227096101,0.5435072999272605,19,222.3998445372994,0.28125,0.19148936170212766,0.047619047619047616
6,0.81,408.2881503367118,398.54490060699,417.04949055671136,417.12533592421227,6881.949809852229,52.29446561872202,0.0,0.8215239473041165,0.42150488457310287,0.5404625979780594,19,138.97432526456083,0.28125,0.19148936170212766,0.047619047619047616
7,0.81,408.2881503367118,398.54490060699,417.04949055671136,417.12533592421227,6904.671701157717,47.9831116790305,0.0,0.8215239473041165,0.4642843447190732,0.5374078430483499,19,73.70767791329747,0.28125,0.19148936170212766,0.047619047619047616
8,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,6949.115340130135,44.34563478009599,0.0,0.8215239473041165,0.5102962970509936,0.5343431356679378,20,16.962831080967106,0.3125,0.19148936170212766,0.047619047619047616
9,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7666.108862393287,41.46454785604794,0.0,0.8173370479627005,0.5854839960070147,0.5313932391276812,20,-37.814359376020825,0.3125,0.19148936170212766,0.047619047619047616
10,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7763.624459097405,39.0580829959422,0.0,0.8173370479627005,0.6298979956485027,0.5284328415528265,20,-71.97945561307665,0.3125,0.19148936170212766,0.047619047619047616
11,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7864.770626451411,37.05974110582199,0.0,0.8173370479627005,0.6731465129466313,0.5254620479537212,20,-99.1663655087682,0.3125,0.19148936170212766,0.047619047619047616
12,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7967.302747614983,35.41656906881235,0.0,0.8173370479627005,0.7154772592544248,0.5224809622906063,20,-121.16895722314003,0.3125,0.19148936170212766,0.047619047619047616
13,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8070.127001989827,34.06840558738038,0.0,0.8173370479627005,0.7532055436863351,0.5194896874841226,20,-136.35156481314525,0.3125,0.19148936170212766,0.047619047619047616
14,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8171.599608721517,32.9868698361697,0.0,0.8173370479627005,0.7910140113456381,0.5164883254257039,20,-149.4781072832665,0.3125,0.19148936170212766,0.047619047619047616
15,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8259.179870576421,32.1161786488314,0.0,0.8173370479627005,0.8225602385246562,0.5134769769878692,20,-156.9478002827223,0.3125,0.19148936170212766,0.047619047619047616
16,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8339.027798963194,31.42939763689496,0.0,0.8173370479627005,0.8520733728256236,0.510455742034413,20,-162.36863808086952,0.3125,0.19148936170212766,0.047619047619047616
17,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8405.865719336029,30.88892997659367,0.0,0.8173370479627005,0.8765583734567632,0.5074247194304915,20,-164.4595285615872,0.3125,0.19148936170212766,0.047619047619047616
18,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8464.165417236745,30.47635721519696,0.0,0.8173370479627005,0.8991883452480335,0.5043840070526087,20,-165.41490493142712,0.3125,0.19148936170212766,0.047619047619047616
19,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8517.492565431281,30.183416991735314,0.0,0.8173370479627005,0.9215301644996545,0.5013337017985053,20,-166.1889316831072,0.3125,0.19148936170212766,0.047619047619047616
20,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8555.394205104914,29.97120661224299,0.0,0.8173370479627005,0.9367522395220476,0.49827389959694285,20,-163.5448499544008,0.3125,0.19148936170212766,0.047619047619047616
21,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8589.89246637968,29.84064233930516,0.0,0.8173370479627005,0.9530023670231034,0.49520469541739587,20,-161.64710074885573,0.3125,0.19148936170212766,0.047619047619047616
22,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8612.66745324627,29.764583553235138,0.0,0.8173370479627005,0.9640250400407563,0.4921261832796446,20,-157.60229650484573,0.3125,0.19148936170212766,0.047619047619047616
23,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8632.503697291733,29.74232703803274,0.0,0.8173370479627005,0.9753160626096788,0.4890384562632705,20,-154.0182688085187,0.3125,0.19148936170212766,0.047619047619047616
24,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8598.239776660423,29.767903635318113,0.0,0.8173370479627005,0.9856918073232462,0.48594160651705975,20,-150.35277445971985,0.3125,0.19148936170212766,0.047619047619047616
25,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8533.454654770516,29.83280310154623,0.0,0.8173370479627005,0.9944851856199769,0.4828383052294944,20,-146.32745538844125,0.3125,0.19148936170212766,0.047619047619047616
26,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8485.082356431007,29.926156140231235,0.0,0.8173370479627005,1.0011017171452372,0.47977348279323373,20,-141.70908938857556,0.3125,0.19148936170212766,0.047619047619047616
27,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8429.244039061747,30.05230682385165,0.0,0.8173370479627005,1.0088245482744578,0.4767400232575838,20,-137.88617646104936,0.3125,0.19148936170212766,0.047619047619047616
28,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8386.823313354298,30.20220075468972,0.0,0.8173370479627005,1.0147070423595084,0.47370758578780486,20,-133.61171521199535,0.3125,0.19148936170212766,0.047619047619047616
29,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8358.244025585305,30.366437344430228,0.0,0.8173370479627005,1.0186326641436796,0.4707121679113701,20,-128.847659922588,0.3125,0.19148936170212766,0.047619047619047616
30,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8325.337869487557,30.54766246877039,0.0,0.8173370479627005,1.0231979599491612,0.4677371653916558,20,-124.6487867506791,0.3125,0.19148936170212766,0.047619047619047616
31,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8291.109176616459,30.74671207577469,0.0,0.8173370479627005,1.0279818721365597,0.4647789604471666,20,-120.82375163395402,0.3125,0.19148936170212766,0.047619047619047616
32,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8273.613437092237,30.95180247956444,0.0,0.8173370479627005,1.0303135964119656,0.4618145726038519,20,-116.29274822817789,0.3125,0.19148936170212766,0.047619047619047616
33,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8235.48460436889,31.177329541720358,0.0,0.8173370479627005,1.0357172296756358,0.45890118620097065,20,-113.24681018073738,0.3125,0.19148936170212766,0.047619047619047616
34,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8226.488865637493,31.402602865602955,0.0,0.8173370479627005,1.036787163815958,0.45601797910153785,20,-108.73828918598701,0.3125,0.19148936170212766,0.047619047619047616
35,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8191.001151669979,31.64672897719629,0.0,0.8173370479627005,1.0418461383176967,0.4531266040730992,20,-106.03745831465184,0.3125,0.19148936170212766,0.047619047619047616
36,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8174.301134318832,31.89638238608169,0.0,0.8173370479627005,1.0440934256791863,0.45022714279494536,20,-102.4626618893258,0.3125,0.19148936170212766,0.047619047619047616
37,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8150.787650691151,32.15659438467006,0.0,0.8173370479627005,1.0473851982022357,0.4473196761295723,20,-99.51034962272777,0.3125,0.19148936170212766,0.047619047619047616
38,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8138.727751167188,32.41884143936066,0.0,0.8173370479627005,1.0489343652650964,0.4444117061405951,20,-96.09217937921181,0.3125,0.19148936170212766,0.047619047619047616
39,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8110.303051293912,32.69519652537803,0.0,0.8173370479627005,1.0529961223164215,0.4415930272201068,20,-93.83499564034722,0.3125,0.19148936170212766,0.047619047619047616
40,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8089.426715044431,32.97996458427408,0.0,0.8173370479627005,1.0559075137244354,0.4388616719633838,20,-91.32036126284224,0.3125,0.19148936170212766,0.047619047619047616
41,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8078.198265973064,33.26580284623087,0.0,0.8173370479627005,1.0573303750161402,0.43615639487169927,20,-88.41804645330919,0.3125,0.19148936170212766,0.047619047619047616
42,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8057.835225804106,33.55953864340385,0.0,0.8173370479627005,1.0601735932942453,0.4336040981692434,20,-86.22237326335937,0.3125,0.19148936170212766,0.047619047619047616
43,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8043.708522192851,33.85639716004682,0.0,0.8173370479627005,1.0620521110571457,0.4311002525715336,20,-83.8227752820994,0.3125,0.19148936170212766,0.047619047619047616
44,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8019.598561242135,34.16426892437034,0.0,0.8173370479627005,1.065506624885883,0.42858894542980075,20,-82.16476773386877,0.3125,0.19148936170212766,0.047619047619047616
45,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,8009.020550502873,34.47241825755774,0.0,0.8173370479627005,1.0668358544383842,0.42611901167233335,20,-79.857019476419,0.3125,0.19148936170212766,0.047619047619047616
46,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7989.598745647443,34.7877460998531,0.0,0.8173370479627005,1.069564463605286,0.4236930045427211,20,-78.20697959105503,0.3125,0.19148936170212766,0.047619047619047616
47,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7977.631912947537,35.10431927996792,0.0,0.8173370479627005,1.0711188506160039,0.421259757484405,20,-76.25213329372956,0.3125,0.19148936170212766,0.047619047619047616
48,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7952.888597826827,35.43277110939017,0.0,0.8173370479627005,1.0747242696505286,0.41881934289667233,20,-75.17550308862288,0.3125,0.19148936170212766,0.047619047619047616
49,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7944.608810636873,35.75891568411577,0.0,0.8173370479627005,1.0756824853631717,0.41640399325824284,20,-73.2439832709397,0.3125,0.19148936170212766,0.047619047619047616
50,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7926.170545705179,36.09159338119226,0.0,0.8173370479627005,1.0782902898226912,0.41399945792080606,20,-72.02760141572087,0.3125,0.19148936170212766,0.047619047619047616
51,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7902.951149861587,36.43475790142004,0.0,0.8173370479627005,1.0816778268730567,0.41158796793674335,20,-71.19745993638271,0.3125,0.19148936170212766,0.047619047619047616
52,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7882.796245303241,36.78584860709356,0.0,0.8173370479627005,1.0845809760046419,0.4091695928525212,20,-70.28835427160443,0.3125,0.19148936170212766,0.047619047619047616
53,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7872.607250689521,37.13634170686561,0.0,0.8173370479627005,1.0858682795661005,0.40681586230515043,20,-68.89215887558542,0.3125,0.19148936170212766,0.047619047619047616
54,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7857.191818534179,37.49050220076905,0.0,0.8173370479627005,1.0880082173803256,0.40448392288510454,20,-67.89311539124336,0.3125,0.19148936170212766,0.047619047619047616
55,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7843.282521702108,37.847295956322434,0.0,0.8173370479627005,1.0899162602086951,0.40214530285925876,20,-66.89668219615469,0.3125,0.19148936170212766,0.047619047619047616
56,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7821.456322619083,38.21384958725391,0.0,0.8173370479627005,1.093139787052581,0.3998000690336717,20,-66.44845053984496,0.3125,0.19148936170212766,0.047619047619047616
57,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7807.4335740315855,38.58296708794009,0.0,0.8173370479627005,1.095075158383872,0.39744828754634065,20,-65.61887889242333,0.3125,0.19148936170212766,0.047619047619047616
58,0.8,423.39662984144917,429.7361845894369,417.04949055671136,417.12533592421227,7792.4309327972305,38.955658146110764,0.0,0.8173370479627005,1.0971837185772115,0.3950900238738828,20,-64.92350504144476,0.3125,0.19148936170212766,0.047619047619047616
