,Unemployment Rate,Average Wage,Low Skill Wage,Medium Skill Wage,High Skill Wage,GDP,Price Level,AI Adoption Rate,Gini Coefficient,Labor Share,Capital Share,Average Productivity,Total Employment,Average Firm Profit,Low Skill Employment Rate,Medium Skill Employment Rate,High Skill Employment Rate,Total Consumption,Wealth Gini,Top 10% Income Share,Median Worker Savings
0,0.92,357.66639375388263,334.9573397603755,360.2640112493799,383.6157699193969,0.0,100.0,0.0,0.0,0.0,0.0,0.5624332812114764,12,-511.61530448345115,0.09302325581395349,0.0625,0.1111111111111111,0.0,0.1814279893151891,0.0,9776.83273751644
1,0.8733333333333333,371.56419255510167,344.03454480982555,368.3225302672,402.87577963626313,4771.897902498557,88.30103458352743,0.0,0.9224868645630588,0.17478044713360805,0.8252195528663919,0.5581776512569477,19,324.54574622070237,0.13953488372093023,0.0875,0.2222222222222222,3218.9975437849444,0.18142440674521088,1.0,9756.83273751644
2,0.8533333333333334,375.5728642108598,363.0100692167706,368.3225302672,402.87577963626313,7380.196117930319,78.16676986423113,0.0,0.8787583788493085,0.19888571714223952,0.8011142828577604,0.5543294713069606,22,675.3177567506644,0.20930232558139536,0.0875,0.2222222222222222,5294.7897439102,0.18139608206973357,0.8102149343254132,9775.760874444446
3,0.8466666666666667,377.7293578176228,369.22628401173466,368.3225302672,402.87577963626313,7941.1196333837715,69.49181527159865,0.0,0.859671435273619,0.24062554106622958,0.7593744589337704,0.5507129203459313,23,603.4231426240698,0.23255813953488372,0.0875,0.2222222222222222,6196.952259479186,0.18150735717297084,0.708269043731266,9755.760874444446
4,0.8466666666666667,377.7293578176228,369.22628401173466,368.3225302672,402.87577963626313,7940.260115974974,62.066337677582645,0.0,0.8535338995630426,0.28109020418448827,0.7189097958155117,0.5471753949608834,23,470.71222068420286,0.23255813953488372,0.0875,0.2222222222222222,6515.831422353994,0.18167864317035542,0.6808802860078387,9735.760874444446
5,0.84,383.8162574462662,383.279799002037,368.3225302672,402.87577963626313,7718.742293042076,55.68320179035945,0.0,0.8535338995630426,0.3174519306128343,0.6825480693871657,0.5436309114963529,24,349.64974208565314,0.2558139534883721,0.0875,0.2222222222222222,6515.831422353994,0.1818839205341456,0.6808802860078387,9715.760874444446
6,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,8003.512493257604,50.28638744171624,0.0,0.8489084256785011,0.36780709658422,0.63219290341578,0.540159869808704,25,255.3971137298002,0.2558139534883721,0.0875,0.25925925925925924,6908.69263403279,0.182040144035992,0.6596930628713557,9695.760874444446
7,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,8492.432780817826,45.7218487826876,0.0,0.845523636755604,0.4156321461306892,0.5843678538693108,0.5367203717077932,25,193.68209393105005,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18224670132378606,0.6441159868262504,9686.485504159222
8,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,8494.570185452863,41.85330239991188,0.0,0.845523636755604,0.46185467098975713,0.5381453290102429,0.5332736019212244,25,116.78264279855792,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18248235340807928,0.6441159868262504,9666.485504159222
9,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,8532.206849850836,38.57960098160759,0.0,0.845523636755604,0.508290267324111,0.491709732675889,0.5298196331658548,25,55.941046887740356,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18274941171923276,0.6441159868262504,9646.485504159222
10,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,8593.119381792358,35.83011541820607,0.0,0.845523636755604,0.5577302118053612,0.4422697881946388,0.5263585374313726,25,3.490216466972024,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18305457375596723,0.6441159868262504,9626.485504159222
11,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,8673.145411992378,33.52667773478376,0.0,0.845523636755604,0.6060954642851366,0.3939045357148634,0.5228903859875682,25,-37.4215157834692,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18340374139074056,0.6441159868262504,9606.485504159222
12,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,8784.79170838273,31.612643997758163,0.0,0.845523636755604,0.6536336010278156,0.34636639897218435,0.5194437180157769,25,-70.0021704448484,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18378603802397642,0.6441159868262504,9597.388837303726
13,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,8907.613579868334,30.039453735721814,0.0,0.845523636755604,0.7008474413200144,0.2991525586799856,0.5159949994523714,25,-96.64101503903443,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.1841968618712464,0.6441159868262504,9577.388837303726
14,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,9025.121500183164,28.75057719361763,0.0,0.845523636755604,0.7443866806122957,0.25561331938770426,0.5125394347412656,25,-116.25336026544639,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18463790776149436,0.6441159868262504,9557.388837303726
15,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,9146.258620374294,27.710465212396528,0.0,0.845523636755604,0.786169093446604,0.21383090655339598,0.5090770923439385,25,-131.77604721725308,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.1851203967109527,0.6441159868262504,9537.388837303726
16,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,9259.837395567869,26.87845722066909,0.0,0.845523636755604,0.8237211760864281,0.17627882391357186,0.505608040037251,25,-142.64894005167943,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18563047615080608,0.6441159868262504,9517.388837303726
17,0.8333333333333334,393.2635806563643,383.279799002037,368.3225302672,433.8934307880425,9363.62407260471,26.22261691579814,0.0,0.845523636755604,0.8577269906857726,0.14227300931422737,0.5021323449202966,25,-150.23950396518805,0.2558139534883721,0.0875,0.25925925925925924,7373.692137306829,0.18617362250247926,0.6441159868262504,9528.211027644895
